id,p,theta,beta,nphe,ein,eout
211,1.18563,0.253854,1.00489,0,0.0245365,0.0754864
211,1.93515,0.541441,0.990011,0,0.0688487,0.181094
211,0.482795,0.490297,0.953506,0,0,0
211,1.14137,0.229068,1.00947,0,0.106386,0.035111
2212,0.780957,0.207806,0.630867,0,0,0
2212,0.874037,0.223006,0.689212,29,0.0268711,0
211,1.26757,0.416063,1.01541,0,0.155505,0.0734264
211,1.03365,0.218767,0.997308,0,0.025864,0.0469215
2212,0.94255,0.259642,0.720459,0,0.0576333,0.0954452
211,1.71618,0.420716,1.00549,0,0.0303502,0.0900893
2212,0.995346,0.32457,0.736596,0,0.0532387,0.116411
211,0.663462,0.537235,0.965905,0,0.0357519,0
211,0.408179,1.43613,0.95165,0,0,0
211,0.880293,0.377128,0.991951,0,0.0348363,0.0549325
211,0.222324,1.22821,0.853414,103,0,0
211,1.3286,0.345182,0.991953,0,0.0198215,0.12607
211,0.284276,1.27529,0.905872,29,0,0
2212,0.75227,0.367774,0.628168,0,0.113939,0
211,0.999313,0.510816,1.01073,0,0.173037,0
211,0.30808,0.807697,0.926096,0,0,0
2212,1.64645,0.63019,0.881166,0,0.307942,0
211,0.961624,0.66306,0.972059,0,0,0
211,2.17716,0.429887,0.998266,0,0.15111,0.0239872
211,0.533608,0.61563,0.956019,0,0,0
2212,1.69619,0.201066,0.875757,0,0.0644999,0.241703
2212,1.0695,0.341593,0.745246,0,0,0
211,1.35668,0.280328,1.00077,0,0.0770428,0.302266
211,2.1593,0.223068,0.986573,0,0,0.241703
211,0.508125,0.490978,0.961525,0,0,0
211,0.722362,0.748704,0.966941,0,0,0
2212,0.977035,0.497587,0.711772,0,0.06981,0.0490272
211,1.16075,0.205387,0.985802,0,0.0380865,0.0429847
2212,1.29229,0.3017,0.810825,0,0.0392767,0.0762646
211,0.351415,0.439012,0.932388,0,0,0
2212,2.30716,0.18218,0.933815,0,0.0296635,0.0495308
211,1.0277,0.279838,0.991896,0,0.0309453,0.08336
2212,1.31655,0.581902,0.817509,0,0.0308537,0.295811
211,0.536507,0.338955,0.959575,0,0.0344244,0.0728771
211,1.18853,0.343953,0.995469,0,0,0.0569009
211,0.702983,0.353219,0.976275,0,0.0284276,0.0459144
211,0.504005,0.705354,0.957207,0,0,0
2212,3.28389,0.304572,0.946587,0,0.124559,0.0420691
211,0.451209,0.808733,0.946664,0,0,0
2212,1.09697,0.679547,0.756058,0,0,0
2212,1.64782,0.366632,0.872243,0,0.0368963,0.0563516
2212,2.73762,0.281331,0.950957,0,0.282032,0.22417
211,0.336767,0.588475,0.907759,121,0,0
2212,1.86816,0.208037,0.895128,0,0.136095,0.107942
211,2.54902,0.188385,0.996104,0,0.035111,0.050721
211,0.379187,0.860485,0.941342,0,0,0
2212,1.10796,0.427627,0.764065,0,0.0360266,0.163516
211,1.1577,0.290158,0.984123,0,0.0372625,0.0514992
211,0.33753,1.43369,0.933077,0,0,0
211,0.463111,0.688375,0.958864,0,0,0
211,2.08026,0.205535,1.07481,0,0.0859236,0.144198
2212,1.45907,0.247395,0.850031,0,0.0781872,0
211,1.3022,0.58119,0.986835,33,0.273426,0.0983749
211,0.431983,1.32276,0.96097,100,0,0
211,0.416876,1.17962,0.926151,0,0,0
2212,2.58549,0.339621,0.95509,0,0.0372625,0.294392
211,0.70695,0.604649,0.994783,0,0.0909133,0
2212,2.34668,0.21711,0.925915,0,0.0280613,0.0319524
211,0.402228,1.02821,0.956775,0,0,0
211,0.39292,1.10078,0.947609,0,0,0
2212,2.76524,0.231814,0.942577,0,0,0.0454566
211,0.544747,0.533538,0.970776,0,0,0
2212,1.03746,0.427163,0.737637,0,0.0579995,0.123278
211,0.618906,0.734306,0.998315,0,0,0
2212,0.721752,0.463092,0.622784,0,0.0813916,0
2212,2.48585,0.347611,0.936846,0,0.0253605,0.052369
211,0.957504,0.410578,0.70315,0,0.0298466,0
2212,1.355,0.382434,0.820613,0,0.0348821,0.0653239
211,0.585794,0.767488,0.961493,0,0,0
2212,1.27092,0.207942,0.801966,0,0.157153,0.177249
211,0.21088,1.00481,0.834005,0,0,0
211,0.354467,0.761973,0.947069,0,0,0
2212,1.17571,0.556874,0.782238,0,0.0504921,0.11902
211,2.02716,0.17601,0.986091,0,0,0.0411994
2212,1.47631,0.57986,0.837656,0,0.0356146,0.0715038
211,1.79095,0.357131,0.990274,0,0.0418402,0.332753
2212,0.891737,0.240076,0.677855,0,0.0831311,0
211,1.64935,0.27231,1.00513,0,0.0214694,0.100801
2212,1.88281,0.414302,0.910152,0,0.0270542,0.0619821
2212,0.710765,0.752868,0.60178,0,0,0
211,1.47402,0.498278,0.972584,0,0.0221561,0.0553445
2212,1.01244,0.340657,0.748402,0,0.0649577,0
211,0.823987,0.915178,0.984758,0,0,0
2212,1.25017,0.388801,0.805342,0,0.137606,0
321,2.07599,0.197864,0.964178,0,0,0.0447242
211,1.07439,0.451153,0.976258,0,0.0278782,0.192905
2212,0.771649,0.595415,0.630284,0,0.0878462,0
321,0.910964,0.384475,0.878998,0,0.0265049,0.0692607
2212,1.04295,0.250964,0.750435,0,0.0529641,0.0764477
321,0.75761,0.411901,0.878595,0,0,0
211,0.211643,1.01357,0.819706,25,0,0
2212,1.50973,0.494593,0.840764,0,0.0432593,0.136278
2212,1.93378,0.252239,0.896819,0,0,0
211,0.440986,1.32997,0.954763,0,0,0
2212,2.15061,0.272014,0.928186,0,0.0386816,0.0577249
2212,1.87701,0.513229,0.916329,0,0.185763,0.277867
211,0.587015,0.72854,0.967044,0,0,0
211,0.443732,0.984941,0.950301,0,0,0
211,0.997787,0.428645,0.990074,0,0.0271,0.0449531
2212,0.897078,0.879015,0.690992,0,0,0
211,0.346532,1.30986,0.946293,0,0,0
2212,2.9218,0.1592,0.94991,0,0.0371252,0.0324559
2212,0.651255,0.881831,0.569239,0,0,0
211,1.97864,0.288868,0.997548,0,0.130602,0.155138
321,0.846571,1.05981,0.909707,0,0,0
2212,1.2137,0.178679,0.781236,0,0.0631723,0.121309
211,1.31991,0.377496,1.01477,33,0.0677958,0.127443
2212,1.85168,0.369904,0.893732,104,0.0325017,0.0509957
211,1.02296,0.518061,0.995565,0,0,0.0548409
321,2.3743,0.408536,0.97431,0,0.023209,0.0360266
211,2.86671,0.237942,0.987047,7,0.0362554,0.0611124
211,1.04784,0.419997,0.999835,0,0.04477,0
211,0.32105,1.92446,0.882626,0,0,0
321,0.85008,0.328096,0.846386,0,0.0529183,0
211,0.790417,0.587214,1.01971,0,0,0.0417487
211,1.16152,0.302043,0.988823,0,0.0339666,0.0442206
2212,1.02663,0.551271,0.741661,0,0.179034,0
2212,1.44884,0.217084,0.831681,0,0.197391,0
211,1.65911,0.174343,0.98734,0,0.0708171,0.0490272
2212,0.742199,0.318041,0.619988,0,0.119982,0
2212,3.13024,0.284599,0.959519,0,0.280613,0.442985
2212,0.683757,0.758131,0.602514,0,0,0
211,1.991,0.377564,1.01778,0,0.187549,0.114214
2212,0.996719,0.720152,0.722389,0,0,0
211,0.243687,1.10047,0.843734,0,0,0
2212,1.70611,0.599292,0.863337,0,0.103227,0.335271
211,0.611582,0.634408,0.984585,0,0,0
211,2.0209,0.247653,1.01013,0,0.0919661,0.271092
2212,1.12566,0.207372,0.775497,74,0.0506752,0.108263
2212,1.72839,0.373284,0.871078,0,0.0780957,0.295903
2212,1.31075,0.279684,0.817261,0,0.0740673,0.125887
2212,1.30968,0.209045,0.813027,0,0.0548409,0.0768139
211,0.217746,1.50897,0.847259,0,0,0
211,2.36545,0.197835,0.990061,0,0.0253605,0.0491188
2212,1.19554,0.316263,0.783515,0,0.0390021,0.0849165
2212,1.17617,0.411312,0.775128,0,0.0439918,0.0961318
2212,0.9337,0.409108,0.715159,0,0.110506,0
321,1.96445,0.448496,0.89988,0,0.224674,0.190982
2212,1.71572,0.361246,0.897374,0,0.0874342,0.0625772
211,0.630655,0.448893,0.973102,0,0.0371252,0.143694
2212,1.29793,0.192211,0.81603,0,0.0378576,0.0796063
211,0.911574,0.458473,0.984594,0,0.0446326,0
2212,2.11612,0.259634,0.90881,0,0.086656,0.167498
2212,2.06744,0.136036,0.917653,0,0.0846418,0.151064
2212,1.20119,0.223909,0.787871,0,0.0959029,0.126528
211,0.885634,0.312355,0.903431,0,0.112703,0
211,0.250858,0.760422,0.867455,0,0,0
2212,1.20836,0.316307,0.909204,0,0.0295262,0.175372
2212,1.40002,0.142809,0.82811,0,0.172946,0.345892
2212,2.11551,0.479423,0.918037,0,0.0332341,0.0713664
2212,1.39193,0.187494,0.828599,0,0.0420691,0.0776379
211,1.54498,0.415806,1.01062,0,0.140124,0.188647
2212,1.19905,0.254088,0.78572,0,0.258503,0.188647
2212,1.98306,0.466914,0.908283,0,0.251637,0.0792401
2212,0.788891,0.39092,0.638312,0,0.0983291,0
211,1.82406,0.22336,0.99967,0,0,0.315862
211,0.539254,0.574224,0.977779,0,0,0
2212,2.72053,0.159576,0.962817,0,0.0295262,0.0546578
211,0.482795,0.423074,0.9527,0,0.0875715,0
211,0.765545,0.582315,0.993721,0,0.0314946,0.0559396
2212,2.01526,0.345003,0.749476,0,0.333074,0.480568
211,1.05531,0.257695,0.984975,0,0.137606,0.179904
2212,1.02022,0.488797,0.741181,0,0.0328222,0.179904
2212,1.37026,0.204355,0.822318,0,0.0351568,0.139528
211,2.0444,0.627493,1.01299,0,0.141772,0
211,0.722515,0.741248,0.652596,0,0,0
2212,1.28786,0.284207,0.806427,4,0.0449989,0.0745708
211,0.891432,0.233418,0.97681,0,0.172442,0.0357977
321,0.84062,0.181484,0.875863,0,0.0198215,0.0442206
211,2.98817,0.186434,1.00064,40,0.213916,0.0780499
211,1.72885,0.240771,0.991445,0,0.247837,0.178943
2212,1.03319,0.274033,0.749409,0,0.0645457,0.104143
2212,0.866102,0.406974,0.674015,0,0.0780957,0
211,0.471504,0.59348,0.952876,0,0,0
2212,1.09087,0.336999,0.756581,0,0.0607004,0.143328
211,1.29091,0.163561,1.00634,0,0.0401465,0
211,0.255131,1.17995,0.882854,0,0,0
211,0.255283,0.887792,0.86572,0,0,0
2212,1.80468,0.350698,0.876818,0,0.177066,0.136278
211,1.5761,0.408725,0.98094,0,0.296223,0.0960403
2212,0.6421,0.507712,0.560431,0,0.0665599,0
211,1.77249,0.256738,0.983523,0,0,0.222019
211,0.983291,0.393528,1.00679,0,0.0284733,0.109545
211,1.11818,0.232019,0.999774,0,0.235706,0.0817121
2212,1.02327,0.210997,0.730654,79,0.254337,0
211,1.13542,0.551612,0.999954,0,0.0327306,0.0497597
2212,1.21004,0.434653,0.791643,0,0.0516823,0.0799725
211,0.360571,0.404642,0.921727,0,0,0
211,0.235142,0.922222,0.849921,0,0,0
2212,1.6141,0.351742,0.861663,0,0.0970016,0.0745708
211,0.649424,0.910326,0.989619,0,0,0
2212,1.22988,0.359859,0.806878,0,0.0442664,0.121492
211,2.55405,0.367067,0.993937,0,0.119982,0.0821241
2212,1.35546,0.679206,0.832741,0,0.184985,0.0865644
211,2.15137,0.191393,1.0008,0,0.217258,0.0704051
2212,1.32525,0.260926,0.817878,0,0.0751202,0.258366
211,0.540932,0.452067,0.943274,0,0.110643,0
211,0.859541,0.387265,1.01866,0,0,0
2212,1.93606,0.249356,0.93222,0,0.137285,0.216846
2212,1.24071,0.285911,0.817658,0,0.0432136,0.086656
211,0.346685,0.64124,0.926904,19,0,0
211,0.723125,1.11701,0.999555,0,0,0
211,2.21576,0.238664,1.00787,0,0.0457771,0
2212,0.980087,0.618535,0.736187,0,0.0499886,0.129274
2212,0.998398,0.507945,0.727755,0,0.123003,0
211,0.79942,0.551776,1.00298,0,0,0.0226596
2212,0.896162,0.181869,0.69805,78,0.0641337,0.0847791
2212,0.826429,0.138663,0.658578,0,0.137652,0
211,0.782483,0.815821,0.972227,0,0,0
2212,1.18685,0.298377,0.810087,0,0.0479286,0.0699474
321,2.87327,0.205793,0.974159,0,0.0255894,0.413687
2212,0.684062,0.814506,0.609799,0,0,0
211,0.951858,0.369562,0.973291,0,0.0359808,0.0426642
211,0.633402,0.453595,0.993614,0,0.0366674,0.168414
211,0.322881,0.590978,0.911589,42,0,0
2212,0.65919,0.475151,0.577959,0,0.0866102,0
321,1.4226,0.26183,0.927149,0,0.0336461,0.0596933
211,0.583047,0.547572,0.989041,0,0,0
2212,2.54795,0.535727,0.934244,0,0.0371252,0.323919
211,0.404669,1.65349,0.922021,0,0,0
2212,1.30938,0.396096,0.806738,0,0.0352941,0.0755779
211,2.93828,0.28187,0.980709,23,0.0280156,0.049485
2212,1.59976,0.116986,0.866839,0,0.0373541,0.211398
211,0.543069,0.781192,0.969624,0,0,0
2212,1.00954,0.54449,0.732341,0,0.246555,0
211,0.342718,0.654416,0.923072,0,0,0
211,1.75799,0.465399,0.983538,0,0,0.153216
2212,1.45754,0.413882,0.854107,0,0.352483,0.126574
2212,0.791333,0.589923,0.641388,0,0.113619,0
2212,1.7792,0.307591,0.894285,0,0.0459144,0.297734
211,0.418555,0.409329,0.977277,0,0,0
2212,2.93355,0.215076,0.962027,0,0.604852,0.163836
211,0.575113,0.830418,0.962908,0,0,0
211,1.12413,0.322871,0.987479,0,0.0200504,0.0300298
211,2.09323,0.134637,1.01051,0,0.0552529,0.415198
321,2.10071,0.304985,0.960954,0,0.13344,0.1355
2212,1.22988,0.436621,0.796512,0,0.0496223,0.0878462
211,1.0985,0.389657,0.991259,0,0.0305791,0.0541543
2212,0.857862,0.144719,0.68112,0,0.041474,0
211,1.6257,0.330485,0.990331,0,0.0288396,0.144976
321,0.574807,0.155174,0.816135,0,0.0340581,0.0297551
2212,1.10567,0.60328,0.761695,0,0.0627604,0.11339
211,0.4654,0.429971,0.963897,0,0,0
2212,1.26711,0.32762,0.802451,0,0,0.0644999
2212,0.941176,0.3525,0.690214,0,0.0919661,0
2212,1.76699,0.361754,0.94748,0,0.242893,0.0808881
211,0.510109,0.61334,0.97565,0,0,0
2212,2.66026,0.186848,0.942326,0,0.152117,0.231678
211,2.77867,0.507459,1.00344,0,0.0719615,0.15404
321,2.14603,0.376537,0.988251,0,0.113985,0.0452277
211,0.645609,0.78667,0.991917,0,0,0
2212,1.05226,0.553054,0.744305,0,0.0489815,0.15404
2212,1.35958,0.32648,0.816646,0,0,0
211,1.01411,0.268637,1.00389,116,0.220783,0.0997482
211,0.764172,0.618483,0.984856,0,0,0
2212,1.40047,0.315892,0.829367,0,0.0455024,0.195468
211,0.446326,1.29908,0.975915,0,0,0
211,0.35111,1.51701,0.912315,64,0,0
211,0.665293,0.745877,0.98615,0,0,0
2212,0.851759,0.261188,0.663355,0,0.0879377,0
211,0.411536,1.04487,0.939406,0,0,0
2212,1.25277,0.201554,0.802612,0,0.0412451,0.0639506
2212,1.40795,0.153032,0.814573,0,0,0.0646372
2212,1.60479,0.357269,0.851287,0,0.0415656,0.214282
321,1.96963,0.195115,0.979064,0,0.0388647,0.152026
2212,1.13359,0.473021,0.776993,0,0.116732,0.218494
211,1.05364,0.325894,0.997425,0,0.0217441,0.043122
2212,2.07462,0.248857,0.90413,0,0.104005,0.349371
2212,1.97223,0.27701,0.900543,0,0.206867,0.18938
211,0.682536,0.554854,0.982669,0,0,0
2212,0.704356,0.465325,0.600892,0,0.0804303,0
211,0.218814,0.394972,0.836403,0,0,0
2212,1.11528,0.286396,0.74956,0,0.0467842,0.112886
211,0.523842,0.262378,0.956597,20,0.0910506,0
2212,1.08324,0.87935,0.746538,0,0,0
321,2.27619,0.426846,0.989193,0,0.0300298,0.139803
211,2.71534,0.298264,1.00999,0,0.0719158,0.0965438
2212,0.831159,0.402144,0.663501,0,0.0687572,0.0419318
211,0.406653,0.455816,0.954068,0,0,0
211,2.30472,0.17224,1.02171,0,0.0321813,0.388373
2212,0.854047,0.294916,0.678822,0,0.105104,0
211,2.65904,0.267742,1.00617,0,0.0401465,0.301854
211,2.33921,0.224632,0.986298,0,0.257084,0.234974
211,0.278782,0.787541,0.893859,0,0,0
2212,1.0132,0.49877,0.742403,0,0.0280156,0
321,3.08339,0.148131,0.982154,0,0.0277409,0.690913
2212,0.989395,0.389012,0.720655,0,0.0637217,0.118242
211,0.261082,1.09846,0.848576,0,0,0
2212,3.21065,0.279758,0.95459,0,0,0.244541
211,0.895247,0.660342,0.972443,0,0,0
2212,0.961013,0.141624,0.72413,0,0.048661,0.106889
2212,1.17266,0.681271,0.780262,0,0,0
211,0.403143,1.19322,0.961195,0,0,0
211,0.248417,0.602449,0.876695,0,0,0
211,1.14168,0.374634,0.996053,0,0.182467,0
2212,1.45174,0.355284,0.843754,0,0.0905928,0
211,0.761425,0.649891,1.02507,0,0,0
211,0.272374,1.92612,0.880087,0,0,0
2212,0.84184,0.40873,0.674734,0,0.0549325,0
2212,2.69093,0.131465,0.946433,0,0.272053,0.22623
2212,0.673838,0.640923,0.581032,0,0,0
2212,3.0222,0.27772,0.924576,0,0.080705,0.377478
211,1.18624,0.244844,0.998701,0,0.0727855,0.0513161
211,1.13237,0.163315,1.01512,0,0.0954452,0
321,2.77852,0.282377,0.97943,0,0.0269627,0.041474
2212,3.12306,0.261894,0.964489,0,0.0162966,0.305287
211,2.36805,0.442911,0.98878,0,0.23772,0
211,0.989853,0.242818,0.986286,0,0.0325933,0.166491
211,1.06783,0.269583,0.985554,0,0.274113,0.0517281
2212,0.746014,0.447246,0.614434,0,0.103777,0
211,0.434577,0.471127,0.939176,0,0.0457313,0
211,0.666514,0.499383,0.980456,18,0,0
321,0.767224,0.34738,0.849752,0,0.0280613,0.0535592
211,0.721904,1.21964,0.973193,0,0,0
211,0.352941,0.856292,0.913021,21,0,0
2212,1.82879,0.423653,0.874988,0,0.0633097,0.242527
2212,1.11833,0.715745,0.760973,0,0,0
211,2.68147,0.332359,0.984926,0,0.0385443,0.0450446
211,0.555581,0.267234,0.978859,0,0,0
2212,1.11925,0.624883,0.769654,0,0.0504005,0.139712
211,1.1754,0.324253,0.981612,0,0.086244,0
2212,0.901045,0.524034,0.693444,0,0.072694,0.0694896
2212,1.75296,0.152567,0.894908,0,0.138338,0.236072
2212,1.45739,0.553948,0.835569,0,0.0311284,0.0657359
211,0.418708,0.78326,0.9302,37,0,0
211,1.70489,0.259939,1.00021,0,0.0328222,0.220005
211,0.788281,0.171113,0.973837,0,0.0277409,0.0812543
2212,0.722515,0.95676,0.604972,0,0,0
211,1.39117,0.396477,0.995043,0,0.02916,0.0652781
211,0.589609,0.844527,0.973837,0,0,0
2212,2.30274,0.275408,0.931026,0,0.0424811,0.406912
2212,2.79194,0.171038,0.95061,0,0.397528,0.245136
2212,0.988327,0.329067,0.72614,0,0.0931563,0
211,1.28359,0.44212,1.00005,96,0.222431,0.125017
211,1.05425,0.834511,1.00375,0,0,0
2212,2.14771,0.24853,0.924753,0,0.238224,0.237308
211,0.391852,0.699203,0.956796,0,0,0
2212,1.34783,0.250664,0.809891,0,0.0670634,0.0146029
211,0.630961,0.638834,0.974706,0,0,0
2212,1.393,0.152994,0.821844,0,0.0417487,0.106477
211,1.55627,0.284193,0.999544,0,0.0341497,0.0498512
2212,2.69673,0.353784,0.945461,0,0.0404212,0.382239
211,1.67407,0.176326,0.994706,0,0.148043,0.148775
2212,1.25917,0.291916,0.79442,0,0.180682,0.204715
2212,2.94652,0.13856,0.950729,0,0,0
211,0.299992,1.09175,0.893906,48,0,0
211,0.801709,0.432338,0.976602,0,0.106386,0
211,0.655833,1.044,0.95711,0,0,0
211,0.411536,1.32864,0.944878,0,0,0
2212,0.840009,0.169677,0.668343,0,0.0852827,0.0360266
2212,1.40978,0.337482,0.824886,0,0.194095,0.14255
2212,1.42473,0.396978,0.839056,0,0.0363012,0.0633555
211,0.331273,0.850421,0.945618,0,0,0
211,0.689555,0.38205,0.993764,0,0.0306249,0.159762
2212,1.81567,0.259945,0.895689,0,0.194141,0.28986
211,0.308995,0.518879,0.913585,0,0,0
211,2.50996,0.331739,0.980217,0,0.30428,0.110643
321,1.21874,0.454347,0.93286,52,0.0205081,0.280568
211,0.74052,1.03915,0.996959,0,0,0
2212,2.36149,0.36815,0.948674,0,0.0345159,0.0529641
211,1.87076,0.169533,0.991048,0,0.0400549,0.0579538
2212,1.635,0.367591,0.872249,0,0.262074,0.167315
2212,0.931868,0.788007,0.707064,0,0,0
321,0.451362,0.350382,0.669788,0,0,0
211,0.537423,1.21863,0.985561,0,0,0
2212,0.836347,0.304778,0.666731,0,0.0457771,0
211,0.754101,0.754936,0.999547,0,0,0
2212,0.657053,0.378177,0.568236,0,0.033463,0
2212,0.757,0.203376,0.629563,0,0.111467,0
2212,1.05348,0.468448,0.751536,0,0.073518,0.063447
2212,1.10948,0.494402,0.76532,0,0.074342,0.0502174
211,0.429999,0.97812,0.958381,41,0,0
2212,1.27169,0.325806,0.81418,0,0,0.0643626
211,0.250401,0.476826,0.875936,0,0,0
2212,1.27993,0.131174,0.817572,0,0.0592355,0.0919203
211,0.870375,0.406691,0.959875,0,0.0800641,0
211,0.233921,0.605044,0.862872,0,0,0
2212,1.3695,0.291928,0.834369,163,0.0302586,0.0760815
2212,1.17128,0.454007,0.781234,0,0,0
211,0.93431,0.324336,0.997634,0,0.0334173,0.0551156
2212,1.2462,0.214813,0.788175,0,0.0460975,0.0637675
2212,2.82597,0.190508,0.930075,0,0.0309453,0.0369879
2212,2.29435,0.473878,0.929507,0,0.0428931,0.0531472
211,0.639506,0.152405,0.967487,159,0,0
211,0.379187,0.448675,0.936961,43,0,0
2212,2.98283,0.422766,0.941152,0,0.0727855,0.105791
211,0.798047,0.313991,0.991562,24,0.100435,0
2212,1.26818,0.707472,0.802407,0,0,0
211,0.355383,0.938116,0.944316,0,0,0
2212,1.55459,0.255861,0.864059,0,0.05626,0.0537881
211,0.502937,0.638517,0.966304,0,0,0
2212,0.661173,0.519865,0.581008,0,0.0984665,0
211,0.732891,0.839407,0.998879,0,0,0
2212,1.15175,0.248317,0.784736,0,0.041474,0.108858
2212,1.98352,0.308626,0.890742,59,0.152895,0.146258
211,0.872511,0.871957,0.992178,0,0,0
211,1.55306,0.254175,0.985591,0,0.0625315,0.0696269
211,0.452888,0.871602,0.953743,0,0,0
11,0.505531,0.545166,1.00874,0,0,0
2212,1.50286,0.605267,0.847747,0,0.246143,0.186725
321,1.17586,0.592662,0.922458,0,0.0466926,0.171344
211,0.237125,1.73717,0.870328,0,0,0
211,1.46731,0.332186,0.995243,0,0.207645,0.119066
2212,1.19005,0.334826,0.785855,0,0.0532845,0.0848707
2212,0.823072,0.638374,0.65087,14,0,0
211,0.332647,0.704966,0.931651,0,0,0
2212,1.4548,0.28309,0.856244,0,0.0373999,0.0492103
2212,2.93202,0.270896,0.949768,0,0.161044,0.275944
211,0.74876,0.820228,0.989722,0,0,0
2212,1.02098,0.462787,0.73365,0,0.0601968,0.102266
211,1.89548,0.482265,0.99727,0,0.0643168,0.127489
2212,1.42641,0.267707,0.824721,0,0.0842756,0.211719
211,0.842603,0.35709,0.973789,0,0,0
211,1.3666,0.48736,1.0065,0,0.122087,0.119341
211,0.804913,0.418322,0.979581,0,0.0375372,0.0678416
211,0.790875,0.517385,0.962225,0,0.0347906,0.0867475
211,0.466316,0.396642,0.9671,0,0,0
2212,1.16243,0.416166,0.776414,0,0.0495308,0.0905928
2212,1.2668,0.250058,0.797342,0,0.0445411,0
211,0.24033,1.01664,0.86041,0,0,0
211,0.352636,0.591713,0.924648,0,0,0
211,0.230564,0.662355,0.855949,0,0,0
2212,1.04845,0.482523,0.73018,0,0.0505379,0.138338
211,0.30518,1.13745,0.914224,0,0,0
211,0.604562,0.269858,0.958765,0,0.047837,0
2212,1.21065,0.171868,0.781441,0,0.0669718,0
211,0.714427,0.630228,0.965829,0,0,0
211,0.566873,0.920218,0.942117,0,0,0
2212,0.876783,0.337836,0.67311,0,0,0
2212,1.52911,0.335986,0.858312,0,0.040238,0.160311
211,0.307927,1.07059,0.921089,0,0,0
2212,1.4699,0.284892,0.837332,0,0.0429847,0.0520027
2212,1.74014,0.349057,0.884226,0,0.0449531,0.283314
211,0.343633,1.24488,0.933421,0,0,0
2212,1.80377,0.358429,0.896902,0,0.0463264,0.0539712
2212,1.57366,0.282667,0.864036,0,0.0367132,0.0520027
2212,1.32647,0.392825,0.822486,0,0.0426184,0.15523
2212,2.7274,0.29806,0.947046,0,0.0312657,0.216068
321,1.66644,0.610018,0.969543,0,0.181643,0.0510872
211,1.8468,0.308877,0.989303,0,0.0260014,0.0518654
211,0.28275,1.03248,0.906358,0,0,0
211,0.450446,0.490399,0.975844,0,0,0
2212,1.10277,0.350414,0.763715,0,0.107164,0
211,1.04631,0.522668,0.989638,0,0,0
2212,2.69657,0.40048,0.94178,0,0.0270542,0.242252
211,1.86572,0.290213,0.99538,0,0.0253147,0.0709087
2212,1.43038,0.226795,0.833476,0,0.0581826,0
211,0.366827,1.21626,0.954971,0,0,0
2212,1.41741,0.42999,0.820658,0,0.117464,0
211,1.11681,0.375775,0.996293,0,0.0600137,0.0600137
211,0.636606,0.504248,0.963606,0,0.0339208,0.0588235
2212,1.26131,0.137252,0.806414,0,0.0694896,0.104234
211,2.03693,0.36095,1.00675,0,0.0336004,0.0624857
2212,1.41436,0.418852,0.843927,0,0.188373,0.204761
211,0.840772,0.862257,0.684342,0,0,0
2212,3.15358,0.221176,0.940891,0,0.294713,0.365576
2212,0.715496,0.703839,0.611941,0,0,0
211,0.780041,0.24481,0.991248,0,0.0322271,0.0800641
211,0.542763,0.89407,0.981413,0,0,0
211,1.06477,0.327365,1.00158,0,0.242847,0.0577249
